Date,Open,High,Low,Close,Volume
2022-09-28,15013.75,15182.82,14607.97,14743.23,14080348
2022-09-29,14979.93,15081.38,14641.79,14641.79,10339728
2022-09-30,14540.34,14641.79,13999.31,14337.45,23383484
2022-10-03,14337.45,14337.45,13356.83,13356.83,33589693
2022-10-04,13593.53,13694.97,12612.9,12748.16,30526975
2022-10-05,12984.86,13086.31,12748.16,12984.86,25327759
2022-10-06,13052.49,13052.49,12173.31,12173.31,37483856
2022-10-07,11936.61,12038.05,11530.83,11902.79,36491332
2022-10-10,11699.9,12579.09,11632.27,12410.01,25072982
2022-10-11,12443.83,12443.83,11733.72,11835.16,26460836
2022-10-12,12038.05,12646.72,11835.16,12646.72,29014564
2022-10-13,12714.35,13255.38,12545.27,13187.75,24208372
2022-10-14,13356.83,13458.27,13052.49,13153.94,22599552
2022-10-17,13018.68,13086.31,12781.98,13018.68,17068516
2022-10-18,13187.75,13323.01,12646.72,12748.16,24397390
2022-10-19,12748.16,12748.16,12410.01,12443.83,20245221
2022-10-20,12410.01,12579.09,12207.12,12240.94,26040071
2022-10-21,12376.2,12376.2,11429.39,11429.39,45174370
2022-10-24,11497.02,11530.83,10955.98,11091.24,27988297
2022-10-25,11091.24,11835.16,10854.53,11564.64,31124038
2022-10-26,11497.02,11767.53,11395.57,11429.39,11251019
2022-10-27,11463.2,11902.79,11429.39,11767.53,21375048
2022-10-28,11767.53,11936.61,11361.76,11361.76,31215964
2022-10-31,10584.02,10820.72,10584.02,10584.02,66338365
2022-11-01,10651.65,10820.72,10009.17,10144.43,81584646
2022-11-02,10144.43,10617.83,10144.43,10381.13,40136638
2022-11-03,10313.5,10448.76,10212.05,10279.68,20641482
2022-11-04,10144.43,10245.87,9806.28,9907.72,43904752
2022-11-07,9840.09,10009.17,9265.24,9265.24,38281291
2022-11-08,8859.46,9265.24,8791.84,8893.28,46290133
2022-11-09,8927.09,9197.61,8758.02,8791.84,32797759
2022-11-10,8588.95,8656.58,8183.17,8183.17,79765322
2022-11-11,8318.43,8555.13,8115.54,8318.43,60729517
2022-11-14,8216.98,8419.87,8014.1,8250.8,60282566
2022-11-15,8115.54,8487.5,8115.54,8453.69,40430769
2022-11-16,8318.43,9028.54,7980.28,9028.54,34920301
2022-11-17,9400.5,9637.2,9332.87,9637.2,21525349
2022-11-18,9873.91,10279.68,9637.2,10212.05,99679984
2022-11-21,10279.68,10313.5,9975.35,10110.61,31615926
2022-11-22,9907.72,10448.76,9772.46,10009.17,43262031
2022-11-23,9941.54,10042.98,9332.87,9332.87,30314308
2022-11-24,9265.24,9738.65,9197.61,9704.83,31123292
2022-11-25,9873.91,10347.31,9704.83,10347.31,26543478
2022-11-28,10550.2,11057.42,10550.2,11057.42,58865341
2022-11-29,11226.5,11801.35,11057.42,11767.53,64328337
2022-11-30,11868.98,12443.83,11632.27,12443.83,57742021
2022-12-01,12680.53,13289.2,12173.31,12308.57,66616642
2022-12-02,12173.31,13153.94,12038.05,13153.94,45705713
2022-12-05,13390.64,13796.42,13187.75,13525.9,46538699
2022-12-06,13458.27,13492.09,12579.09,12579.09,62798971
2022-12-07,12173.31,12951.05,11970.42,12342.38,34635127
2022-12-08,12781.98,13086.31,12511.46,12781.98,29957563
