Date,Open,High,Low,Close,Volume
2022-06-09,27874.56,28919.85,27874.56,28048.77,7395242
2022-06-10,27874.56,28048.77,25871.07,25871.07,19672983
2022-06-13,25261.32,25871.07,23693.37,23693.37,18660114
2022-06-14,23954.7,26045.29,23344.94,26045.29,11517930
2022-06-15,26132.4,26480.83,25087.1,25871.07,8834427
2022-06-16,26132.4,27526.12,25522.64,26655.05,17228896
2022-06-17,26480.83,27177.69,25261.32,26480.83,11519954
2022-06-20,25958.18,25958.18,23867.59,23867.59,13444858
2022-06-21,24216.02,24390.24,21515.67,21515.67,16602507
2022-06-22,21515.67,21951.21,19425.08,19599.3,16592448
2022-06-23,17682.92,21515.67,17682.92,21515.67,7876768
2022-06-24,21777,22212.54,20905.92,20905.92,5805377
2022-06-27,21341.46,21602.78,20905.92,21428.57,6285319
2022-06-28,21515.67,22822.29,21515.67,22125.43,8160676
2022-06-29,22212.54,22473.86,21602.78,21777,6052714
2022-06-30,21428.57,22038.32,20818.81,20818.81,6272287
2022-07-01,20905.92,21428.57,19599.3,21341.46,12138770
2022-07-04,21341.46,22038.32,21341.46,21602.78,5110094
2022-07-05,21777,22299.65,20644.59,20905.92,6439092
2022-07-06,20470.38,20470.38,19337.97,19425.08,12292492
2022-07-07,19250.87,19686.41,18815.33,19163.76,5948525
2022-07-08,19599.3,20296.16,19599.3,19773.51,3848431
2022-07-11,19250.87,20209.05,17857.14,19686.41,5367081
2022-07-12,17857.14,21341.46,17857.14,21080.13,10012500
2022-07-13,20818.81,20905.92,20296.16,20644.59,6118055
2022-07-14,20818.81,21254.35,20470.38,20644.59,4900038
2022-07-15,20905.92,20905.92,20209.05,20209.05,6070870
2022-07-18,20296.16,20644.59,20121.95,20209.05,6244211
2022-07-19,20470.38,21167.24,20383.27,20644.59,7282345
2022-07-20,21167.24,21428.57,20731.7,20818.81,6815412
2022-07-21,20818.81,20993.03,20557.49,20644.59,4000584
2022-07-22,20557.49,21080.13,20470.38,20557.49,5374867
2022-07-25,20557.49,20557.49,19599.3,19599.3,8460581
2022-07-26,19599.3,20209.05,19599.3,19860.62,2745310
2022-07-27,19686.41,20034.84,19599.3,19860.62,2966919
2022-07-28,20034.84,20557.49,20034.84,20296.16,4856330
2022-07-29,20383.27,20644.59,20034.84,20034.84,4743999
2022-08-01,18031.35,20557.49,18031.35,20470.38,6773968
2022-08-02,20383.27,21341.46,20034.84,21080.13,11572622
2022-08-03,21080.13,21689.89,20818.81,21167.24,6845206
2022-08-04,21167.24,21167.24,20557.49,20557.49,7405214
2022-08-05,20470.38,21951.21,20121.95,21080.13,10274284
2022-08-08,21254.35,21951.21,21080.13,21777,7792557
2022-08-09,21864.11,22038.32,21341.46,21428.57,6968806
2022-08-10,21428.57,22212.54,21254.35,22038.32,11288063
2022-08-11,22299.65,22996.51,22125.43,22473.86,13858247
2022-08-12,22560.97,23083.62,22386.75,22735.19,7255756
2022-08-15,22822.29,23257.83,22473.86,22909.4,8261042
2022-08-16,22473.86,22996.51,20644.59,22473.86,7774543
2022-08-17,22473.86,22560.97,21951.21,22212.54,8096472
2022-08-18,22212.54,22909.4,22212.54,22473.86,7856066
2022-08-19,22473.86,23954.7,22473.86,23432.05,12112781
2022-08-22,23432.05,23954.7,23083.62,23257.83,8642725
2022-08-23,23344.94,24651.56,23083.62,24216.02,14819305
2022-08-24,24303.13,24738.67,24128.91,24303.13,7654159
2022-08-25,24477.35,24651.56,23780.48,23954.7,7418386
2022-08-26,23954.7,24216.02,23083.62,23519.16,11292508
2022-08-29,23257.83,25261.32,22822.29,25261.32,16392448
2022-08-30,25522.64,25696.86,24651.56,24738.67,9866796
2022-08-31,24738.67,24912.89,24216.02,24216.02,9876454
2022-09-05,24303.13,24999.99,23954.7,24738.67,8273273
2022-09-06,24912.89,25174.21,24477.35,24477.35,7121261
2022-09-07,24477.35,24477.35,22386.75,22386.75,16375566
2022-09-08,21951.21,23083.62,21864.11,21864.11,11934169
2022-09-09,21951.21,23344.94,21864.11,23344.94,8086083
2022-09-12,23344.94,24477.35,23257.83,23344.94,10453664
2022-09-13,23344.94,24128.91,23344.94,23867.59,13122093
2022-09-14,23693.37,24303.13,23083.62,24216.02,12915568
2022-09-15,24303.13,24564.45,23867.59,23867.59,7202062
2022-09-16,23693.37,23867.59,22996.51,23344.94,9066985
2022-09-19,23432.05,23519.16,21428.57,21777,11726856
2022-09-20,21951.21,22648.08,21515.67,22648.08,6582894
2022-09-21,22648.08,23344.94,22125.43,22996.51,6059824
2022-09-22,22648.08,23344.94,22560.97,22909.4,7011373
2022-09-23,20644.59,23257.83,20644.59,22909.4,5583646
2022-09-26,20644.59,22735.19,20644.59,21515.67,10020208
2022-09-27,22056.07,22146.1,20705.7,21155.83,4270377
2022-09-28,21335.88,21605.95,20525.65,20525.65,6271045
2022-09-29,20795.73,21425.9,20165.55,20255.58,5504052
2022-09-30,20255.58,20975.78,19445.36,20885.75,7187757
2022-10-03,18815.18,20975.78,18815.18,19265.31,6072341
2022-10-04,19175.28,20975.78,19175.28,19715.43,6353809
2022-10-05,20255.58,21065.8,20255.58,20705.7,6941099
2022-10-06,21065.8,21425.9,19985.5,19985.5,6937902
2022-10-07,19985.5,20975.78,19355.33,20525.65,10579701
2022-10-10,20525.65,21966.05,20525.65,21695.98,7953427
2022-10-11,21966.05,21966.05,19625.41,19625.41,11633431
2022-10-12,19355.33,21065.8,18905.21,20525.65,5056076
2022-10-13,20795.73,20795.73,19985.5,20525.65,3852025
2022-10-14,20525.65,21335.88,20525.65,20975.78,6636758
2022-10-17,20705.7,21786,20345.6,21695.98,10070352
2022-10-18,21876.02,22146.1,21155.83,21335.88,7222216
2022-10-19,21335.88,21966.05,21155.83,21245.85,5596337
2022-10-20,21245.85,21695.98,21155.83,21335.88,4357181
2022-10-21,21425.9,21876.02,19625.41,19805.45,15249918
2022-10-24,19895.48,20525.65,18635.13,18635.13,9282015
2022-10-25,18455.08,19985.5,18004.96,19085.26,7194304
2022-10-26,18004.96,19535.38,17194.74,18905.21,3652488
2022-10-27,17014.69,20705.7,17014.69,20345.6,5651382
2022-10-28,18365.06,20525.65,18365.06,19895.48,5499927
2022-10-31,18905.21,20255.58,18635.13,19265.31,5728004
2022-11-01,19265.31,19895.48,18725.16,19355.33,3995252
2022-11-02,19445.36,20795.73,19445.36,20435.63,8628977
2022-11-03,20435.63,20705.7,19895.48,19985.5,3593252
2022-11-04,19985.5,20165.55,18725.16,19175.28,7368918
2022-11-07,19175.28,20165.55,19175.28,19445.36,7734722
2022-11-08,19625.41,20705.7,19355.33,20705.7,7653594
2022-11-09,19355.33,21515.93,19355.33,20885.75,11321935
2022-11-10,20255.58,20795.73,18905.21,19355.33,10804513
2022-11-11,17464.81,20525.65,17464.81,19715.43,5850164
2022-11-14,19445.36,20075.53,17824.91,18004.96,12878656
2022-11-15,17374.79,18004.96,16204.46,16204.46,5186710
2022-11-16,14584.02,17464.81,14584.02,17284.76,15404324
2022-11-17,16924.66,17824.91,16654.59,17194.74,5858911
2022-11-18,15484.26,17194.74,15484.26,17104.71,9066760
2022-11-21,15394.24,17194.74,15394.24,16744.61,4996782
2022-11-22,16384.51,18275.03,16204.46,17374.79,7976103
2022-11-23,17104.71,17734.88,16204.46,17194.74,4125879
2022-11-24,16204.46,17194.74,16024.41,17014.69,5004675
2022-11-25,15934.39,17464.81,15394.24,17464.81,3378414
2022-11-28,16744.61,18275.03,16744.61,18004.96,9497022
2022-11-29,18004.96,19085.26,17734.88,18995.23,9049912
2022-11-30,17104.71,19715.43,17104.71,19085.26,6720408
2022-12-01,18545.11,19985.5,18545.11,18725.16,9984842
2022-12-02,18365.06,20525.65,18275.03,20525.65,14305716
2022-12-05,20795.73,21876.02,20795.73,21065.8,8893014
2022-12-06,18995.23,21966.05,18995.23,21065.8,15175593
2022-12-07,19985.5,21876.02,19985.5,21155.83,7769689
2022-12-08,21425.9,21786,20435.63,21155.83,9102252
2022-12-09,21065.8,21425.9,20705.7,20705.7,5368011
2022-12-12,20525.65,21515.93,19985.5,19985.5,6870823
2022-12-13,18455.08,20525.65,18455.08,20525.65,6034589
2022-12-14,20525.65,21605.95,20525.65,21065.8,7208593
2022-12-15,20975.78,21695.98,20705.7,20975.78,6842603
2022-12-16,20885.75,21245.85,20615.68,20795.73,4922202
2022-12-19,20795.73,21245.85,20255.58,20255.58,7002974
2022-12-20,20345.6,20705.7,19085.26,20255.58,8166998
2022-12-21,19805.45,20525.65,19355.33,19625.41,4819706
2022-12-22,19625.41,20255.58,19625.41,20165.55,3640764
2022-12-23,19715.43,20345.6,19715.43,20075.53,3364401
2022-12-26,20075.53,20525.65,19265.31,19265.31,5269993
2022-12-27,18275.03,19895.48,18275.03,19895.48,4547639
2022-12-28,19175.28,20165.55,19175.28,19895.48,3729533
2022-12-29,18905.21,19985.5,18905.21,19445.36,2584624
2022-12-30,18905.21,19895.48,18905.21,19265.31,1988665
2023-01-03,19445.36,20345.6,19445.36,20165.55,3592389
